BIPA	GRAPHEME	FEATURES	COUNT	ID	SYMBOLS
aɯ̃	aɯ̃	0:-:+:-:-:-:+:+:0:+:-:-:-,+:-:-:0:0:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:-:0:-:-:0	1	5F858814852D2E514C513A61F94D202B	◌a ◌ɯ ◌̃
aɵ̯	aɵ̯	0:-:+,-:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-:+,-:-:-:+:-:-:+:-:-:-:0:-:-:0	2	602B10B4EA1C787D1BA75007170E4206	◌a ◌ɵ ◌̯
aʊ	aʊ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:-:-:-:+:-:-:-:0:-:-:0	12	79962761F2FA50891138646C7FB9345F	◌a ◌ʊ
aʊ̃	aʊ̃	0:-:+:-:-:-:+:+:0:+:-:-:-,+:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:-:-:-:+:-:-:-:0:-:-:0	2	5C7B475763DAC3322B2EE7A202D97FDD	◌a ◌ʊ ◌̃
aʊ̯	aʊ̯	0:-:+,-:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:-:-:-:+:-:-:-:0:-:-:0	1	E47D56E07589CF27D1BC83C13DB623B7	◌a ◌ʊ ◌̯
a̤	aʱ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:+:-:0:-:-:0	1	718B5C6AC9B0A837AFBE9FC039FBA531	◌a ◌̤
ai	aʲ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:-:-:+:-:-:-:0:-:-:0	2	030C01FD1F5974134D2AD16F70CCED5B	◌a ◌i
aiː	aʲː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:-:-:+:-:-:-:0:-:-:0	1	31C54520B49CE5C4DCE840E7BA890738	◌a ◌i ◌ː
aˀ	aˀ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:+:0:-:-:0	1	EF9FF023E312BAE1B395A61593A27443	◌a ◌ˀ
aː	aː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	893	2F272C9C5FA2DA70706B565B2DC46DE8	◌a ◌ː
aːi	aːi	0:-:+:-:+,-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0	1	D042F4066B088AB231DAFBA8C064F449	◌a ◌ː ◌i
aːĭ	aːĭ	0:-:+:-,+:+,-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0	1	3F5B6B8E24F63D410CC7205C897159E2	◌a ◌ː ◌i ◌̆
aːi̯	aːi̯	0:-:+,-:-:+,-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0	1	20D7D40C49C5225C10EDAAA586DB4A52	◌a ◌ː ◌i ◌̯
aːu	aːu	0:-:+:-:+,-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:-:0:-:-:0	2	C5E68157C96FE994E160198EB8E05EB8	◌a ◌ː ◌u
aːŭ	aːŭ	0:-:+:-,+:+,-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:-:0:-:-:0	1	481621948D2738C28DDAF0F8EF0DBB8F	◌a ◌ː ◌u ◌̆
aːu̯	aːu̯	0:-:+,-:-:+,-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:-:0:-:-:0	1	888E76278294F6D6814DE8EEA59297EE	◌a ◌ː ◌u ◌̯
aːɪ	aːɪ	0:-:+:-:+,-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:-:-:-:+:-:-:-:0:-:-:0	1	6148D5852BBFDF26EFAA475735EB873A	◌a ◌ː ◌ɪ
aˑ	aˑ	0:-:+:+:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	7	59A9622EE2AA9F009FAF65B80537F3F1	◌a ◌ˑ
a˞	a˞	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:+:+:+:+:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	6	349B67107B5BED5688B2DAA55665C47F	◌a ◌˞
a˞ː	a˞ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:+:+:+:+:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	1	C88309A2E3A1292D190534811FF6BA24	◌a ◌˞ ◌ː
a˞ˤ	a˞ˤ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:+:+:+:+:+:-:+:-:-:0:+:-:+:-:-:-:0:-:-:0	1	068304880051E9B419779EF0A49AE89D	◌a ◌˞ ◌ˤ
aˠ	aˠ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:-:-:+:-:-:-:0:-:-:0	1	2B2D027D4A06AA477F5ED4171C846D08	◌a ◌ˠ
aˤ	aˤ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:+:-:+:-:-:-:0:-:-:0	6	66503B48D923D749AC0E83FF4EA28052	◌a ◌ˤ
aˤː	aˤː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:+:-:+:-:-:-:0:-:-:0	4	9D3A44EB11E17C2B55C2E59035EBC30F	◌a ◌ˤ ◌ː
ã	ã	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	521	8E32B519FFFA1D3336C36200F8060969	◌a ◌̃
ãẽ̞ˤ	ãẽ̞ˤ	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+,-:-,+:-:0:-,+:-:+:-:-:-:0:-:-:0	1	20EFD5584F33D2B038B4FB392CF8776B	◌a ◌̃ ◌e ◌̞ ◌̃ ◌ˤ
ãi	ãi	0:-:+:-:-:-:+:+:0:+:-:-:+,-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0	1	3533599B127633D6ED3C0856150A19EF	◌a ◌̃ ◌i
ãĩ	ãĩ	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0	2	15A91642F3D4ECE2C4BEF5246E3BDB0C	◌a ◌̃ ◌i ◌̃
ãi̯	ãi̯	0:-:+,-:-:-:-:+:+:0:+:-:-:+,-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0	1	9B2A8566E9C3C09F579AA17460E936CD	◌a ◌̃ ◌i ◌̯
ãõ	ãõ	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-,+:+:-:-:0:0:0:+:-:+,-:-:-,+:+:-:-:+:-:-:-:0:-:-:0	1	614F7173F1FA5F93E3A7CD71098DB525	◌a ◌̃ ◌o ◌̃
ãõ̞ˤ	ãõ̞ˤ	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-,+:+:-:-:0:0:0:+:-:+,-:-:-,+:0:-,+:-:+:-:-:-:0:-:-:0	1	0FA56FEA70EF91489FA38844D2627AB7	◌a ◌̃ ◌o ◌̞ ◌̃ ◌ˤ
ãũ	ãũ	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:-:0:-:-:0	2	7654421BAF46D07C84436034A12BBC4A	◌a ◌̃ ◌u ◌̃
ãu̯	ãu̯	0:-:+,-:-:-:-:+:+:0:+:-:-:+,-:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:-:0:-:-:0	1	20039744F3D34CD91AA16047DED9D88C	◌a ◌̃ ◌u ◌̯
ãũ̯	ãũ̯	0:-:+,-:-:-:-:+:+:0:+:-:-:+:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:-:0:-:-:0	1	89B51DEDEC56EB66590C6361A927C578	◌a ◌̃ ◌u ◌̯ ◌̃
ãɛ̃	ãɛ̃	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+,-:-,+:-:-:-:-:+:-:-:-:0:-:-:0	1	A6D3378B4B58C747882171E528AA41CF	◌a ◌̃ ◌ɛ ◌̃
ãɪ̯ː	ãɪ̯ː	0:-:+,-:-:-,+:-:+:+:0:+:-:-:+,-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:-:-:-:+:-:-:-:0:-:-:0	1	1E95D97C7488C2C1D8333F87B8147A66	◌a ◌̃ ◌ɪ ◌̯ ◌ː
ãi	ãʲ	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:+:-:+:-:0:-:-:+:-:-:-:0:-:-:0	1	9BF7EEFFD41F4595E68410FF24362FB2	◌a ◌̃ ◌i
ãː	ãː	0:-:+:-:+:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	81	330D41249CF0C4909A4938BE6FCC9311	◌a ◌̃ ◌ː
ãˤ	ãˤ	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:+:-:+:-:-:-:0:-:-:0	2	6DD344CD52A8CB6B072BD1DDD4429A19	◌a ◌̃ ◌ˤ
ãˤː	ãˤː	0:-:+:-:+:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:+:-:+:-:-:-:0:-:-:0	1	4FE992BF3C149733F3241760138DA178	◌a ◌̃ ◌ˤ ◌ː
ã̈	ã̈	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	8	CDE20765666B378DC376AE807F9D31B2	◌a ◌̃ ◌̈
ãː̈	ã̈ː	0:-:+:-:+:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	5	4D384B1E3A04805DE3C987E996CAA02F	◌a ◌̃ ◌ː ◌̈
ă	ă	0:-:+:+:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	6	7875446DB8D24AFCE4E59643BBEA0875	◌a ◌̆
ã̆	ẵ	0:-:+:+:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	1	3BF732481259984EBF67184341025566	◌a ◌̃ ◌̆
ä	ä	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	80	CA8311C01ED2E1F24E357921E0115843	◌a ◌̈
äi	äi	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0	1	D922BC6AC71CC9FFC95C75F3BA55D38D	◌a ◌̈ ◌i
äi̯	äi̯	0:-:+,-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0	3	03489E0AA74A6369982D8FBC8149FA11	◌a ◌̈ ◌i ◌̯
äu̯	äu̯	0:-:+,-:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:-:0:-:-:0	5	F2A813317DBBD0F2DDE89BDDAD3777DF	◌a ◌̈ ◌u ◌̯
äu̽	äu̽	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-:+,-:-:-:0:-:-:+:-:-:-:0:-:-:0	1	84FFF6172BA2B7AF98F5B70E34E5C85D	◌a ◌̈ ◌u ◌̽
äː	äː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	44	2F644EE671F526DAFDFBFF2186A2E444	◌a ◌̈ ◌ː
ḁ	å	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:-:-:-:-:0:-:-:0	1	FD65CBC506F446CAF133BBC01A4F67EC	◌a ◌̥
a̙	a̙	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:+:-:+:-:-:-:0:-:-:0	1	DCA7A1B83757478F9089C537B5CF978C	◌a ◌̙
a̙ː	a̙ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:+:-:+:-:-:-:0:-:-:0	1	1661B9126AA47003766CE1BDCAF55E54	◌a ◌̙ ◌ː
a̙ˠ	a̙ˠ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:+:-:+:-:-:-:0:-:-:0	1	A3E68A8B34BDA82BFB737E299B934F80	◌a ◌̙ ◌ˠ
a̞	a̞	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	1	242FA02ED2EA2BB9EC9ECCE02B15AA15	◌a ◌̞
a̟	a̟	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:0:-:0:-:-:+:-:-:-:0:-:-:0	43	EF29C6F75A75513554A1F65706301CE2	◌a ◌̟
a̟i	a̟i	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:+:-:+:-:-:+:-:-:-:0:-:-:0	1	2BEA26537BE35714D28C2885D5EC4060	◌a ◌̟ ◌i
a̟ː	a̟ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:0:-:0:-:-:+:-:-:-:0:-:-:0	12	1AA8835FD9E691ED7B29A34F2DBBD907	◌a ◌̟ ◌ː
a˞̟	a̟˞	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:+:+:+:+:+:-:+:0:-:0:-:-:+:-:-:-:0:-:-:0	1	8E3F5DF97F8F6DBEBB7172BE3E7B2917	◌a ◌˞ ◌̟
ã̟	ã̟	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:0:-:0:-:-:+:-:-:-:0:-:-:0	8	79D938FE971D805A5F254D6E6F6AAB2A	◌a ◌̃ ◌̟
ã̟ĩ	ã̟ĩ	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-,+:+,-:+:-:+:-:-:+:-:-:-:0:-:-:0	1	F27EEDB08C1D29029A464182AC9E5562	◌a ◌̃ ◌̟ ◌i ◌̃
ãː̟	ã̟ː	0:-:+:-:+:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:0:-:0:-:-:+:-:-:-:0:-:-:0	1	0F01F4CE1EB6B0E8E28C37C047B60EE9	◌a ◌̃ ◌ː ◌̟
a̙ː̟	a̟̙ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:0:-:0:+:-:+:-:-:-:0:-:-:0	1	BBED8E9DE5824F9ABA1CB1ECFC96E577	◌a ◌̙ ◌ː ◌̟
a̠	a̠	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:-:+:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	1	24619233E8E34DC1A19684B3EB99816D	◌a ◌̠
aː̠	a̠ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:-:+:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	1	89AFE454C977356224318AB2F6EFB95E	◌a ◌ː ◌̠
ä	ä̠	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:-:+:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	4	497A34A5051895A2B68F077D5D250DB6	◌a ◌̈
äː	ä̠ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:-:+:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0	1	BA3B88F76FDF5028CE4E92FA37C98116	◌a ◌̈ ◌ː
a̤	a̤	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:+:-:0:-:-:0	22	DE727911EDC074239FD740BFC5561155	◌a ◌̤
a̤i̤	a̤i̤	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:+:-:0:-:-:0	1	967B770D5C370C407E933C77853F8D7E	◌a ◌̤ ◌i ◌̤
a̤ṳ	a̤ṳ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:+:-:0:-:-:0	1	AA61DB6C7F47C4E38F55D0A2B7B32116	◌a ◌̤ ◌u ◌̤
a̤ɯ̤	a̤ɯ̤	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:+:-:0:-:-:0	1	90AC558609BF41AEA68C3982036D2227	◌a ◌̤ ◌ɯ ◌̤
a̤ː	a̤ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:+:-:0:-:-:0	8	D8D90F1D532EF3F97A790D44138CD84F	◌a ◌̤ ◌ː
a̤ˑ	a̤ˑ	0:-:+:+:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:+:-:0:-:-:0	3	9E5C510AB3AF4120EC11F29E4B8F4C6C	◌a ◌̤ ◌ˑ
ã̤	ã̤	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:+:-:0:-:-:0	1	8A57CB41F353FA885A227F2C7DD76F7D	◌a ◌̤ ◌̃
ã̤ː̈	ã̤̈ː	0:-:+:-:+:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:+:-:0:-:-:0	1	55F5C6257202A82F2FB04A55EBB27484	◌a ◌̤ ◌̃ ◌ː ◌̈
ä̤	ä̤	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:+:-:0:-:-:0	1	6A4CE4E7CE82E2FA719CED85DB2BFE25	◌a ◌̤ ◌̈
ḁ	ḁ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:-:-:-:-:0:-:-:0	1	83843751C883EFE80D3DBD0A856D9BC2	◌a ◌̥
a̰	a̰	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:+:0:-:-:0	27	5EDDCD762502FA9F1E90DEB15E6EB55E	◌a ◌̰
a̰ḭ	a̰ḭ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:+:0:-:-:0	1	7DF7BDF15E886CF89BA19FD6596CBA31	◌a ◌̰ ◌i ◌̰
a̰ṵ	a̰ṵ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:+:0:-:-:0	1	96312A3E039B86D6341977E4971688E5	◌a ◌̰ ◌u ◌̰
a̰ɪ̰	a̰ɪ̰	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:-:-:-:+:-:-:+:0:-:-:0	1	2275B9AA793D52DABA9F096C2BEC13CF	◌a ◌̰ ◌ɪ ◌̰
a̰ɯ̰	a̰ɯ̰	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-:-,+:+:-:-:+:-:-:+:0:-:-:0	1	3389A5F43B789D300D502F63DD8B625C	◌a ◌̰ ◌ɯ ◌̰
a̰ː	a̰ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:+:0:-:-:0	1	3DAB40B640C2028F7F85B54A8ACCA9F2	◌a ◌̰ ◌ː
a̰ˑ	a̰ˑ	0:-:+:+:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:+:0:-:-:0	1	1EF72302C279F836F11F7B4D5F4B19F3	◌a ◌̰ ◌ˑ
ã̰	ã̰	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:+:0:-:-:0	8	3A71074978FBF78027BA1339D8E54DAE	◌a ◌̰ ◌̃
aɛ	aᴱ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:+:-:-:0:-:-:0	1	7A01BC2F812DC82A6102C7F79454347C	◌a ◌ɛ
b	b	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1906	694212B746622E482E0E58D50036100E	◌b
bⁿ	bm	0:-:-:-:-:+:-,+:-:-:-:-:-:-,+:-:+:-:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	43CAAFD125DD84EDBFFCDC2E55461420	◌b ◌ⁿ
bʳ	br	0:-:-:-:-:+:-,+:-,+:-:-,+:-:-,+:-:-:+,-:-:-:-,+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	F036B56F5C7988F35DF8D1885B5601D7	◌b ◌ʳ
bv	bv	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:-:+:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	21	97D36D16793A9A8C6C86298776C37038	◌b ◌v
bvʷ	bvʷ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	D355D558426308FDBA15C5C73F4F021B	◌b ◌v ◌ʷ
bˢ	bz	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-:+,-:-:-:-,+:+:-:+:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	3	3188853EC67DDA2FB391DF7239F94909	◌b ◌ˢ
bˢʷ	bzʷ	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-:+:-,+:-:-,+:+:-:+:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	1650C73346891E09406F9551084E7131	◌b ◌ˢ ◌ʷ
bg	bɡ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+,-:-:-:-:0:0:0:-,+:+:-:-:-:0:0:0:+:-:-:-:-:-:-:-	1	AAA6C2A98B1978A04DC5DA7722E7347C	◌b ◌g
bʱ	bɦ	0:-:-:-:-:+,-:-:-,+:-,+:-:-:-:-:-:+,-:-:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-,+:-:-:-:-:-	1	693D3290D4F7B30FB2C4013A4E3B1033	◌b ◌ʱ
bʳ	bɾ	0:-:-:-:-:+:-,+:-,+:-:-,+:-,+:-:-:-:+,-:-:-:-,+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	0EA75CDE6515F352CB166DD1F8175E82	◌b ◌ʳ
bʱ	bʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	17	1F0B39C9E43EDAD4E4E4BCEC2A2C955D	◌b ◌ʱ
bʱ	bʱ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:+:-:-:-:-:-	20	15464A7A3C2D7A9B750F066632E00939	◌b ◌ʱ
bʱː	bʱː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:+:-:-:-:-:-	1	5A9E570A37CAC85CCC1D76EBDE38FBEB	◌b ◌ʱ ◌ː
bʲ	bʲ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-	61	EB0AD53D3F3C5F8A82498357FBD00725	◌b ◌ʲ
bʲː	bʲː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-	1	7207CEF2AB7246D8BAC5BD0F0071B4D4	◌b ◌ʲ ◌ː
bʷ	bʷ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	55	2060144B3E5025B6C6FAAEBAF9EC4038	◌b ◌ʷ
bʷː	bʷː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	2	1F8090C13981832D8A1C45541739C6AB	◌b ◌ʷ ◌ː
bʷˠ	bʷˠ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:+:-:-:-:-:-:-:-	2	3F60DE579FCE9A291BE68403405B313A	◌b ◌ʷ ◌ˠ
bˀ	bˀ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-:+:-:-:-:-	2	D18C31BF7AE0FAB89437E2985CA18469	◌b ◌ˀ
bː	bː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	65	97DED3C2CA0EB378AC531C0752A6906F	◌b ◌ː
bˠ	bˠ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:+:+:-:-:-:0:0:0:+:-:-:-:-:-:-:-	4	193E450776044D4845752C8FFB808BB3	◌b ◌ˠ
bˤ	bˤ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:-:0:0:0:0:0:+:-:+:-:-:-:-:-:-:-	3	9520632C5C6A9154D2A5142D6BA024CE	◌b ◌ˤ
bˤː	bˤː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:-:0:0:0:0:0:+:-:+:-:-:-:-:-:-:-	1	B55018569843739122492C85D1D309A2	◌b ◌ˤ ◌ː
