BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
ʈʰ	aspirated voiceless retroflex stop consonant		+	ʈʰ	◌ʈ ◌ʰ		\textrtailt extsuperscript{h}	retroflex:plosive:−voice +spread glottis				
ʈʲʰ	palatalized aspirated voiceless retroflex stop consonant	+	+	ʈʰʲ	◌ʈ ◌ʲ ◌ʰ		\textrtailt extsuperscript{h}\super j	retroflex, palatal:plosive:−voice +spread glottis				
ʈʲʰː	palatalized aspirated long voiceless retroflex stop consonant	+	+	ʈʰʲː	◌ʈ ◌ʲ ◌ʰ ◌ː		\textrtailt extsuperscript{h}\super j\textlengthmark	retroflex, palatal:plosive:−voice +spread glottis				
ʈʷʰ	labialized aspirated voiceless retroflex stop consonant	+	+	ʈʰʷ	◌ʈ ◌ʷ ◌ʰ		\textrtailt extsuperscript{h}\super w	retroflex, labial:plosive:−voice +spread glottis				
ʈʷʰː	labialized aspirated long voiceless retroflex stop consonant	+	+	ʈʰʷː	◌ʈ ◌ʷ ◌ʰ ◌ː		\textrtailt extsuperscript{h}\super w\textlengthmark	retroflex, labial:plosive:−voice +spread glottis				
ʈʰː	aspirated long voiceless retroflex stop consonant		+	ʈʰː	◌ʈ ◌ʰ ◌ː		\textrtailt extsuperscript{h}\textlengthmark	retroflex:plosive:−voice +spread glottis				
ʈʲ	palatalized voiceless retroflex stop consonant	+	+	ʈʲ	◌ʈ ◌ʲ		\textrtailt\super j	retroflex, palatal:plosive:−voice				
ʈʲː	palatalized long voiceless retroflex stop consonant	+	+	ʈʲː	◌ʈ ◌ʲ ◌ː		\textrtailt\super j\textlengthmark	retroflex, palatal:plosive:−voice				
ʈʷ	labialized voiceless retroflex stop consonant	+	+	ʈʷ	◌ʈ ◌ʷ		\textrtailt\super w	retroflex, labial:plosive:−voice				
ʈʷː	labialized long voiceless retroflex stop consonant	+	+	ʈʷː	◌ʈ ◌ʷ ◌ː		\textrtailt\super w\textlengthmark	retroflex, labial:plosive:−voice				
ʈː	long voiceless retroflex stop consonant	+	+	ʈː	◌ʈ ◌ː		\textrtailt\textlengthmark	retroflex:plosive:−voice				
ʈ̩	syllabic voiceless retroflex stop consonant	+	+	ʈ̩	◌ʈ ◌̩		\textipa{\s{\textrtailt}}	retroflex:plosive:−voice +syllabic				
ʈ̩ʲ	syllabic palatalized voiceless retroflex stop consonant	+	+	ʈ̩ʲ	◌ʈ ◌̩ ◌ʲ		\textipa{\s{\textrtailt}}\super j	retroflex, palatal:plosive:−voice +syllabic				
ʈ̩ʲː	syllabic palatalized long voiceless retroflex stop consonant	+	+	ʈ̩ʲː	◌ʈ ◌̩ ◌ʲ ◌ː		\textipa{\s{\textrtailt}}\super j\textlengthmark	retroflex, palatal:plosive:−voice +syllabic				
ʈ̩ʷ	syllabic labialized voiceless retroflex stop consonant	+	+	ʈ̩ʷ	◌ʈ ◌̩ ◌ʷ		\textipa{\s{\textrtailt}}\super w	retroflex, labial:plosive:−voice +syllabic				
ʈ̩ʷː	syllabic labialized long voiceless retroflex stop consonant	+	+	ʈ̩ʷː	◌ʈ ◌̩ ◌ʷ ◌ː		\textipa{\s{\textrtailt}}\super w\textlengthmark	retroflex, labial:plosive:−voice +syllabic				
ʈ̩ː	syllabic long voiceless retroflex stop consonant	+	+	ʈ̩ː	◌ʈ ◌̩ ◌ː		\textipa{\s{\textrtailt}}\textlengthmark	retroflex:plosive:−voice +syllabic				
ʈʂ	voiceless retroflex sibilant affricate consonant		+	ʈ͡ʂ	◌ʈ ◌ʂ		\t{\textrtailt \textrtails}	retroflex:affricate:−voice				
ʈʂʰ	aspirated voiceless retroflex sibilant affricate consonant		+	ʈ͡ʂʰ	◌ʈ ◌ʂ ◌ʰ		\t{\textrtailt \textrtails} extsuperscript{h}	retroflex:affricate:−voice +spread glottis				
ʈʂʰː	aspirated long voiceless retroflex sibilant affricate consonant	+	+	ʈ͡ʂʰː	◌ʈ ◌ʂ ◌ʰ ◌ː		\t{\textrtailt \textrtails} extsuperscript{h}\textlengthmark	retroflex:affricate:−voice +spread glottis				
ʈʂʲ	palatalized voiceless retroflex sibilant affricate consonant	+	+	ʈ͡ʂʲ	◌ʈ ◌ʂ ◌ʲ		\t{\textrtailt \textrtails}\super j	retroflex, palatal:affricate:−voice				
ʈʂʲː	palatalized long voiceless retroflex sibilant affricate consonant	+	+	ʈ͡ʂʲː	◌ʈ ◌ʂ ◌ʲ ◌ː		\t{\textrtailt \textrtails}\super j\textlengthmark	retroflex, palatal:affricate:−voice				
ʈʂʷ	labialized voiceless retroflex sibilant affricate consonant	+	+	ʈ͡ʂʷ	◌ʈ ◌ʂ ◌ʷ		\t{\textrtailt \textrtails}\super w	retroflex, labial:affricate:−voice				
ʈʂʷː	labialized long voiceless retroflex sibilant affricate consonant	+	+	ʈ͡ʂʷː	◌ʈ ◌ʂ ◌ʷ ◌ː		\t{\textrtailt \textrtails}\super w\textlengthmark	retroflex, labial:affricate:−voice				
ʈʂː	long voiceless retroflex sibilant affricate consonant	+	+	ʈ͡ʂː	◌ʈ ◌ʂ ◌ː		\t{\textrtailt \textrtails}\textlengthmark	retroflex:affricate:−voice				
ʉ	rounded close central vowel		+	ʉ	◌ʉ		\textbaru	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ʉː	long rounded close central vowel		+	ʉː	◌ʉ ◌ː		\textbaru\textlengthmark	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ʉ̃	nasalized rounded close central vowel		+	ʉ̃	◌ʉ ◌̃		\textipa{\~\textbaru}	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ʉ̃ː	long nasalized rounded close central vowel		+	ʉ̃ː	◌ʉ ◌̃ ◌ː		\textipa{\~\textbaru}\textlengthmark	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ʉ̥̃	nasalized devoiced rounded close central vowel	+	+	ʉ̥̃	◌ʉ ◌̥ ◌̃		*\textipa{\~\textbaru}	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ʉ̥̃ː	long nasalized devoiced rounded close central vowel	+	+	ʉ̥̃ː	◌ʉ ◌̥ ◌̃ ◌ː		*\textipa{\~\textbaru}\textlengthmark	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ʉ̥	devoiced rounded close central vowel	+	+	ʉ̥	◌ʉ ◌̥		*\textbaru	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ʉ̥ː	long devoiced rounded close central vowel	+	+	ʉ̥ː	◌ʉ ◌̥ ◌ː		*\textbaru\textlengthmark	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ʉ̯	non-syllabic rounded close central vowel	+	+	ʉ̯	◌ʉ ◌̯		\textroundcap{\textbaru}	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ʉ̯ː	long non-syllabic rounded close central vowel	+	+	ʉ̯ː	◌ʉ ◌̯ ◌ː		\textroundcap{\textbaru}\textlengthmark	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ʉ̯̃	non-syllabic nasalized rounded close central vowel	+	+	ʉ̯̃	◌ʉ ◌̯ ◌̃		\textipa{\~\textroundcap{\textbaru}}	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ʉ̯̃ː	long non-syllabic nasalized rounded close central vowel	+	+	ʉ̯̃ː	◌ʉ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textbaru}}\textlengthmark	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ʉ̥̯̃	non-syllabic nasalized devoiced rounded close central vowel	+	+	ʉ̯̥̃	◌ʉ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textbaru}}	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ʉ̥̯̃ː	long non-syllabic nasalized devoiced rounded close central vowel	+	+	ʉ̯̥̃ː	◌ʉ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textbaru}}\textlengthmark	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ʉ̥̯	non-syllabic devoiced rounded close central vowel	+	+	ʉ̯̥	◌ʉ ◌̥ ◌̯		*\textroundcap{\textbaru}	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ʉ̥̯ː	long non-syllabic devoiced rounded close central vowel	+	+	ʉ̯̥ː	◌ʉ ◌̥ ◌̯ ◌ː		*\textroundcap{\textbaru}\textlengthmark	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ʊ	rounded near-close near-back vowel		+	ʊ	◌ʊ		\textupsilon	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ʊː	long rounded near-close near-back vowel		+	ʊː	◌ʊ ◌ː		\textupsilon\textlengthmark	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ʊ̃	nasalized rounded near-close near-back vowel		+	ʊ̃	◌ʊ ◌̃		\textipa{\~\textupsilon}	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ʊ̃ː	long nasalized rounded near-close near-back vowel		+	ʊ̃ː	◌ʊ ◌̃ ◌ː		\textipa{\~\textupsilon}\textlengthmark	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ʊ̥̃	nasalized devoiced rounded near-close near-back vowel	+	+	ʊ̥̃	◌ʊ ◌̥ ◌̃		*\textipa{\~\textupsilon}	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ʊ̥̃ː	long nasalized devoiced rounded near-close near-back vowel	+	+	ʊ̥̃ː	◌ʊ ◌̥ ◌̃ ◌ː		*\textipa{\~\textupsilon}\textlengthmark	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ʊ̥	devoiced rounded near-close near-back vowel		+	ʊ̥	◌ʊ ◌̥		*\textupsilon	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ʊ̥ː	long devoiced rounded near-close near-back vowel	+	+	ʊ̥ː	◌ʊ ◌̥ ◌ː		*\textupsilon\textlengthmark	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ʊ̯	non-syllabic rounded near-close near-back vowel		+	ʊ̯	◌ʊ ◌̯		\textroundcap{\textupsilon}	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ʊ̯ː	long non-syllabic rounded near-close near-back vowel	+	+	ʊ̯ː	◌ʊ ◌̯ ◌ː		\textroundcap{\textupsilon}\textlengthmark	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ʊ̯̃	non-syllabic nasalized rounded near-close near-back vowel	+	+	ʊ̯̃	◌ʊ ◌̯ ◌̃		\textipa{\~\textroundcap{\textupsilon}}	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ʊ̯̃ː	long non-syllabic nasalized rounded near-close near-back vowel	+	+	ʊ̯̃ː	◌ʊ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textupsilon}}\textlengthmark	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ʊ̥̯̃	non-syllabic nasalized devoiced rounded near-close near-back vowel	+	+	ʊ̯̥̃	◌ʊ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textupsilon}}	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ʊ̥̯̃ː	long non-syllabic nasalized devoiced rounded near-close near-back vowel	+	+	ʊ̯̥̃ː	◌ʊ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textupsilon}}\textlengthmark	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ʊ̥̯	non-syllabic devoiced rounded near-close near-back vowel	+	+	ʊ̯̥	◌ʊ ◌̥ ◌̯		*\textroundcap{\textupsilon}	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ʊ̥̯ː	long non-syllabic devoiced rounded near-close near-back vowel	+	+	ʊ̯̥ː	◌ʊ ◌̥ ◌̯ ◌ː		*\textroundcap{\textupsilon}\textlengthmark	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ʋ	voiced labio-dental approximant consonant		+	ʋ	◌ʋ		\textscriptv	labiodental:liquid:+voice −lateral				
ʋʲ	palatalized voiced labio-dental approximant consonant	+	+	ʋʲ	◌ʋ ◌ʲ		\textscriptv\super j	labiodental, palatal:liquid:+voice −lateral				
ʋ̥	devoiced voiced labio-dental approximant consonant	+	+	ʋ̥	◌ʋ ◌̥		*\textscriptv	labiodental:liquid:−voice −lateral				
ʋ̥ʲ	palatalized devoiced voiced labio-dental approximant consonant	+	+	ʋ̥ʲ	◌ʋ ◌̥ ◌ʲ		*\textscriptv\super j	labiodental, palatal:liquid:−voice −lateral				
ʋ̩̥	syllabic devoiced voiced labio-dental approximant consonant	+	+	ʋ̥̩	◌ʋ ◌̩ ◌̥		\textipa{\s{ *\textscriptv}}	labiodental:liquid:−voice −lateral +syllabic				
ʋ̩	syllabic voiced labio-dental approximant consonant	+	+	ʋ̩	◌ʋ ◌̩		\textipa{\s{\textscriptv}}	labiodental:liquid:+voice −lateral +syllabic				
ʌ	unrounded open-mid back vowel		+	ʌ	◌ʌ		\textturnv	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ʌː	long unrounded open-mid back vowel		+	ʌː	◌ʌ ◌ː		\textturnv\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ʌ̃	nasalized unrounded open-mid back vowel		+	ʌ̃	◌ʌ ◌̃		\textipa{\~\textturnv}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ʌ̃ː	long nasalized unrounded open-mid back vowel		+	ʌ̃ː	◌ʌ ◌̃ ◌ː		\textipa{\~\textturnv}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ʌ̥̃	nasalized devoiced unrounded open-mid back vowel	+	+	ʌ̥̃	◌ʌ ◌̥ ◌̃		*\textipa{\~\textturnv}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ʌ̥̃ː	long nasalized devoiced unrounded open-mid back vowel	+	+	ʌ̥̃ː	◌ʌ ◌̥ ◌̃ ◌ː		*\textipa{\~\textturnv}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ʌ̥	devoiced unrounded open-mid back vowel	+	+	ʌ̥	◌ʌ ◌̥		*\textturnv	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ʌ̥ː	long devoiced unrounded open-mid back vowel	+	+	ʌ̥ː	◌ʌ ◌̥ ◌ː		*\textturnv\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ʌ̯	non-syllabic unrounded open-mid back vowel	+	+	ʌ̯	◌ʌ ◌̯		\textroundcap{\textturnv}	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ʌ̯ː	long non-syllabic unrounded open-mid back vowel		+	ʌ̯ː	◌ʌ ◌̯ ◌ː		\textroundcap{\textturnv}\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ʌ̯̃	non-syllabic nasalized unrounded open-mid back vowel	+	+	ʌ̯̃	◌ʌ ◌̯ ◌̃		\textipa{\~\textroundcap{\textturnv}}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ʌ̯̃ː	long non-syllabic nasalized unrounded open-mid back vowel	+	+	ʌ̯̃ː	◌ʌ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textturnv}}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ʌ̥̯̃	non-syllabic nasalized devoiced unrounded open-mid back vowel	+	+	ʌ̯̥̃	◌ʌ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textturnv}}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ʌ̥̯̃ː	long non-syllabic nasalized devoiced unrounded open-mid back vowel	+	+	ʌ̯̥̃ː	◌ʌ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textturnv}}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ʌ̥̯	non-syllabic devoiced unrounded open-mid back vowel	+	+	ʌ̯̥	◌ʌ ◌̥ ◌̯		*\textroundcap{\textturnv}	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ʌ̥̯ː	long non-syllabic devoiced unrounded open-mid back vowel	+	+	ʌ̯̥ː	◌ʌ ◌̥ ◌̯ ◌ː		*\textroundcap{\textturnv}\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ʍ	voiceless labio-velar approximant consonant		+	ʍ	◌ʍ		\textturnw	labial, velar:fricative:−voice				
ʍʲ	palatalized voiceless labio-velar approximant consonant	+	+	ʍʲ	◌ʍ ◌ʲ		\textturnw\super j	labial, velar, palatal:fricative:−voice				
ʍʲː	palatalized long voiceless labio-velar approximant consonant	+	+	ʍʲː	◌ʍ ◌ʲ ◌ː		\textturnw\super j\textlengthmark	labial, velar, palatal:fricative:−voice				
ʍʷ	labialized voiceless labio-velar approximant consonant	+	+	ʍʷ	◌ʍ ◌ʷ		\textturnw\super w	labial, velar:fricative:−voice				
ʍʷː	labialized long voiceless labio-velar approximant consonant	+	+	ʍʷː	◌ʍ ◌ʷ ◌ː		\textturnw\super w\textlengthmark	labial, velar:fricative:−voice				
ʍː	long voiceless labio-velar approximant consonant	+	+	ʍː	◌ʍ ◌ː		\textturnw\textlengthmark	labial, velar:fricative:−voice				
ʍ̩	syllabic voiceless labio-velar approximant consonant	+	+	ʍ̩	◌ʍ ◌̩		\textipa{\s{\textturnw}}	labial, velar:fricative:−voice +syllabic				
ʍ̩ʲ	syllabic palatalized voiceless labio-velar approximant consonant	+	+	ʍ̩ʲ	◌ʍ ◌̩ ◌ʲ		\textipa{\s{\textturnw}}\super j	labial, velar, palatal:fricative:−voice +syllabic				
ʍ̩ʲː	syllabic palatalized long voiceless labio-velar approximant consonant	+	+	ʍ̩ʲː	◌ʍ ◌̩ ◌ʲ ◌ː		\textipa{\s{\textturnw}}\super j\textlengthmark	labial, velar, palatal:fricative:−voice +syllabic				
ʍ̩ʷ	syllabic labialized voiceless labio-velar approximant consonant	+	+	ʍ̩ʷ	◌ʍ ◌̩ ◌ʷ		\textipa{\s{\textturnw}}\super w	labial, velar:fricative:−voice +syllabic				
ʍ̩ʷː	syllabic labialized long voiceless labio-velar approximant consonant	+	+	ʍ̩ʷː	◌ʍ ◌̩ ◌ʷ ◌ː		\textipa{\s{\textturnw}}\super w\textlengthmark	labial, velar:fricative:−voice +syllabic				
ʍ̩ː	syllabic long voiceless labio-velar approximant consonant	+	+	ʍ̩ː	◌ʍ ◌̩ ◌ː		\textipa{\s{\textturnw}}\textlengthmark	labial, velar:fricative:−voice +syllabic				
ʎ	voiced palatal lateral approximant consonant		+	ʎ	◌ʎ		\begin{IPA} +\;G \end{IPA}	palatal:liquid:+voice +lateral				
ʎʲ	palatalized voiced palatal lateral approximant consonant	+	+	ʎʲ	◌ʎ ◌ʲ		\begin{IPA} +\;G \end{IPA}\super j	palatal:liquid:+voice +lateral				
ʎ̥	devoiced voiced palatal lateral approximant consonant		+	ʎ̥	◌ʎ ◌̥		*\begin{IPA} +\;G \end{IPA}	palatal:liquid:−voice +lateral				
ʎ̥ʲ	palatalized devoiced voiced palatal lateral approximant consonant	+	+	ʎ̥ʲ	◌ʎ ◌̥ ◌ʲ		*\begin{IPA} +\;G \end{IPA}\super j	palatal:liquid:−voice +lateral				
ʎ̩̥	syllabic devoiced voiced palatal lateral approximant consonant	+	+	ʎ̥̩	◌ʎ ◌̩ ◌̥		\textipa{\s{ *\begin{IPA} +\;G \end{IPA}}}	palatal:liquid:−voice +lateral +syllabic				
ʎ̩	syllabic voiced palatal lateral approximant consonant	+	+	ʎ̩	◌ʎ ◌̩		\textipa{\s{\begin{IPA} +\;G \end{IPA}}}	palatal:liquid:+voice +lateral +syllabic				
ʏ	rounded near-close near-front vowel		+	ʏ	◌ʏ		\textipa{Y}	empty:vowel:+high −low −back +round +voice −nasal −spread glottis −constricted glottis				
ʏː	long rounded near-close near-front vowel		+	ʏː	◌ʏ ◌ː		\textipa{Y}\textlengthmark	empty:vowel:+high −low −back +round +voice −nasal −spread glottis −constricted glottis				
ʏ̃	nasalized rounded near-close near-front vowel		+	ʏ̃	◌ʏ ◌̃		\textipa{\~\textipa{Y}}	empty:vowel:+high −low −back +round +voice +nasal −spread glottis −constricted glottis				
ʏ̃ː	long nasalized rounded near-close near-front vowel		+	ʏ̃ː	◌ʏ ◌̃ ◌ː		\textipa{\~\textipa{Y}}\textlengthmark	empty:vowel:+high −low −back +round +voice +nasal −spread glottis −constricted glottis				
ʏ̥̃	nasalized devoiced rounded near-close near-front vowel	+	+	ʏ̥̃	◌ʏ ◌̥ ◌̃		*\textipa{\~\textipa{Y}}	empty:vowel:+high −low −back +round −voice +nasal −spread glottis −constricted glottis				
ʏ̥̃ː	long nasalized devoiced rounded near-close near-front vowel	+	+	ʏ̥̃ː	◌ʏ ◌̥ ◌̃ ◌ː		*\textipa{\~\textipa{Y}}\textlengthmark	empty:vowel:+high −low −back +round −voice +nasal −spread glottis −constricted glottis				
ʏ̥	devoiced rounded near-close near-front vowel	+	+	ʏ̥	◌ʏ ◌̥		*\textipa{Y}	empty:vowel:+high −low −back +round −voice −nasal −spread glottis −constricted glottis				
ʏ̥ː	long devoiced rounded near-close near-front vowel	+	+	ʏ̥ː	◌ʏ ◌̥ ◌ː		*\textipa{Y}\textlengthmark	empty:vowel:+high −low −back +round −voice −nasal −spread glottis −constricted glottis				
ʏ̯	non-syllabic rounded near-close near-front vowel	+	+	ʏ̯	◌ʏ ◌̯		\textroundcap{\textipa{Y}}	empty:vowel:+high −low −back +round +voice −nasal −spread glottis −constricted glottis				
